sequence,offset,conf,x1,y1,x2,y2,W,H
20161113_FIRE_bl-n-mobo-c,2280,0.6545,862.8,726.5,906.5,765.1,2048,1536
20161113_FIRE_bl-n-mobo-c,2340,0.7832,851.5,715.6,905.6,763.8,2048,1536
20161113_FIRE_bl-n-mobo-c,2400,0.6563,840.1,712.3,906.3,764.9,2048,1536
20161113_FIRE_bm-n-mobo-c,960,0.0556,113.8,690.9,156.5,718.4,2048,1536
20161113_FIRE_bm-n-mobo-c,1020,0.1713,124.7,690.3,158.5,717.6,2048,1536
20161113_FIRE_bm-n-mobo-c,1020,0.0945,106.2,689.0,158.1,718.9,2048,1536
20161113_FIRE_bm-n-mobo-c,1080,0.1946,122.8,687.6,155.6,719.0,2048,1536
20161113_FIRE_bm-n-mobo-c,1080,0.0653,109.8,686.7,157.0,720.0,2048,1536
20161113_FIRE_bm-n-mobo-c,1140,0.3953,121.8,685.7,157.8,719.6,2048,1536
20161113_FIRE_bm-n-mobo-c,1200,0.4030,126.5,684.4,155.3,717.6,2048,1536
20161113_FIRE_bm-n-mobo-c,1200,0.1139,112.2,683.8,155.4,718.0,2048,1536
20161113_FIRE_bm-n-mobo-c,1260,0.2226,118.4,686.3,154.1,717.9,2048,1536
20161113_FIRE_bm-n-mobo-c,1320,0.1003,114.0,689.7,151.0,718.4,2048,1536
20161113_FIRE_bm-w-mobo-c,120,0.0838,1604.5,737.1,1629.1,762.7,2048,1536
20161113_FIRE_bm-w-mobo-c,180,0.4116,1603.2,725.2,1626.5,754.1,2048,1536
20161113_FIRE_bm-w-mobo-c,240,0.6640,1602.9,723.5,1627.5,755.6,2048,1536
20161113_FIRE_bm-w-mobo-c,300,0.6738,1600.9,721.5,1629.1,752.4,2048,1536
20161113_FIRE_bm-w-mobo-c,360,0.7070,1603.8,717.6,1628.2,752.9,2048,1536
20161113_FIRE_bm-w-mobo-c,420,0.7569,1603.1,712.0,1628.4,753.0,2048,1536
20161113_FIRE_bm-w-mobo-c,480,0.7407,1603.4,710.9,1629.3,753.6,2048,1536
20161113_FIRE_bm-w-mobo-c,540,0.7275,1600.7,709.2,1629.9,750.5,2048,1536
20161113_FIRE_bm-w-mobo-c,600,0.7261,1599.9,709.1,1630.8,750.0,2048,1536
20161113_FIRE_bm-w-mobo-c,660,0.7590,1600.7,706.4,1634.9,750.4,2048,1536
20161113_FIRE_bm-w-mobo-c,720,0.7494,1599.4,710.0,1635.9,751.7,2048,1536
20161113_FIRE_bm-w-mobo-c,780,0.7526,1598.6,709.7,1636.8,754.9,2048,1536
20161113_FIRE_bm-w-mobo-c,840,0.7766,1595.4,709.5,1638.3,757.3,2048,1536
20161113_FIRE_bm-w-mobo-c,900,0.7817,1593.2,707.9,1638.0,758.9,2048,1536
20161113_FIRE_bm-w-mobo-c,960,0.8126,1593.7,711.2,1638.7,761.6,2048,1536
20161113_FIRE_bm-w-mobo-c,1020,0.7901,1591.0,709.6,1638.3,760.5,2048,1536
20161113_FIRE_bm-w-mobo-c,1080,0.7749,1586.6,708.4,1637.6,754.8,2048,1536
20161113_FIRE_bm-w-mobo-c,1140,0.7692,1585.3,705.9,1637.1,758.6,2048,1536
20161113_FIRE_bm-w-mobo-c,1200,0.7794,1580.0,703.0,1636.3,759.6,2048,1536
20161113_FIRE_bm-w-mobo-c,1260,0.8065,1575.2,699.6,1636.0,758.7,2048,1536
20161113_FIRE_bm-w-mobo-c,1320,0.8181,1572.5,694.6,1637.1,757.6,2048,1536
20161113_FIRE_bm-w-mobo-c,1380,0.7660,1572.6,686.2,1635.9,759.4,2048,1536
20161113_FIRE_bm-w-mobo-c,1440,0.8224,1571.8,681.3,1633.6,759.4,2048,1536
20161113_FIRE_bm-w-mobo-c,1500,0.8002,1573.9,682.9,1631.9,759.5,2048,1536
20161113_FIRE_bm-w-mobo-c,1560,0.7372,1566.6,689.3,1635.7,758.1,2048,1536
20161113_FIRE_bm-w-mobo-c,1620,0.7706,1564.6,692.8,1634.5,753.8,2048,1536
20161113_FIRE_bm-w-mobo-c,1680,0.7659,1560.2,696.8,1633.0,756.7,2048,1536
20161113_FIRE_bm-w-mobo-c,1740,0.7365,1560.3,699.7,1634.0,757.2,2048,1536
20161113_FIRE_bm-w-mobo-c,1800,0.7408,1557.5,699.1,1633.1,758.9,2048,1536
20161113_FIRE_bm-w-mobo-c,1860,0.8059,1554.1,696.8,1634.0,757.8,2048,1536
20161113_FIRE_bm-w-mobo-c,1920,0.7900,1549.2,698.7,1634.8,757.3,2048,1536
20161113_FIRE_bm-w-mobo-c,1980,0.7969,1545.6,697.6,1630.9,755.0,2048,1536
20161113_FIRE_bm-w-mobo-c,2040,0.7691,1543.0,698.6,1635.0,760.1,2048,1536
20161113_FIRE_bm-w-mobo-c,2100,0.7584,1537.7,698.1,1632.3,759.0,2048,1536
20161113_FIRE_bm-w-mobo-c,2160,0.4759,1545.1,697.5,1629.8,758.4,2048,1536
20161113_FIRE_bm-w-mobo-c,2160,0.1600,1577.1,698.7,1629.4,757.7,2048,1536
20161113_FIRE_bm-w-mobo-c,2220,0.4207,1559.0,695.4,1630.8,756.9,2048,1536
20161113_FIRE_bm-w-mobo-c,2220,0.1953,1531.0,694.5,1633.2,758.1,2048,1536
20161113_FIRE_bm-w-mobo-c,2220,0.1178,1582.0,696.2,1630.4,756.5,2048,1536
20161113_FIRE_bm-w-mobo-c,2280,0.4714,1548.1,697.4,1630.9,756.9,2048,1536
20161113_FIRE_bm-w-mobo-c,2280,0.1788,1517.5,695.4,1631.8,756.8,2048,1536
20161113_FIRE_bm-w-mobo-c,2340,0.5719,1552.0,696.1,1632.0,758.6,2048,1536
20161113_FIRE_bm-w-mobo-c,2340,0.0610,1577.9,697.5,1631.9,758.5,2048,1536
20161113_FIRE_bm-w-mobo-c,2400,0.6671,1545.0,695.9,1633.1,757.6,2048,1536
20170519_FIRE_rm-w-mobo-c,-1740,0.1052,894.6,780.2,925.4,809.3,2048,1536
20170519_FIRE_rm-w-mobo-c,-1020,0.0666,820.5,783.6,850.0,812.2,2048,1536
20170519_FIRE_rm-w-mobo-c,60,0.0551,1139.1,752.4,1175.9,784.6,2048,1536
20170519_FIRE_rm-w-mobo-c,1200,0.3578,711.3,820.6,745.0,848.5,2048,1536
20170519_FIRE_rm-w-mobo-c,1260,0.2097,708.8,821.8,737.6,848.9,2048,1536
20170519_FIRE_rm-w-mobo-c,1380,0.0937,701.2,826.1,732.0,850.3,2048,1536
20170519_FIRE_rm-w-mobo-c,1500,0.1133,710.4,820.7,766.8,848.0,2048,1536
20170519_FIRE_rm-w-mobo-c,1560,0.7726,711.5,817.9,783.9,849.2,2048,1536
20170519_FIRE_rm-w-mobo-c,1620,0.6046,713.2,816.0,795.8,849.3,2048,1536
20170519_FIRE_rm-w-mobo-c,1680,0.3140,708.5,811.7,800.1,849.2,2048,1536
20170519_FIRE_rm-w-mobo-c,1680,0.2646,709.1,815.5,763.7,848.6,2048,1536
20170519_FIRE_rm-w-mobo-c,1680,0.0984,709.0,792.2,793.1,848.0,2048,1536
20170519_FIRE_rm-w-mobo-c,1740,0.1756,709.9,819.0,764.1,848.6,2048,1536
20170519_FIRE_rm-w-mobo-c,1740,0.0978,709.7,815.6,784.6,848.8,2048,1536
20170519_FIRE_rm-w-mobo-c,1740,0.0692,709.1,790.9,792.5,847.4,2048,1536
20170519_FIRE_rm-w-mobo-c,1740,0.0545,708.6,808.6,809.9,849.5,2048,1536
20170519_FIRE_rm-w-mobo-c,1800,0.4954,709.7,817.6,777.7,849.3,2048,1536
20170519_FIRE_rm-w-mobo-c,1800,0.0857,707.5,785.2,779.8,848.4,2048,1536
20170519_FIRE_rm-w-mobo-c,1860,0.6037,706.0,817.3,788.6,849.7,2048,1536
20170519_FIRE_rm-w-mobo-c,1860,0.1262,705.0,785.4,789.7,848.6,2048,1536
20170519_FIRE_rm-w-mobo-c,1920,0.4638,705.8,816.9,789.3,849.2,2048,1536
20170519_FIRE_rm-w-mobo-c,1920,0.1478,703.9,777.7,789.8,848.2,2048,1536
20170519_FIRE_rm-w-mobo-c,1920,0.1292,703.3,802.8,790.9,847.6,2048,1536
20170519_FIRE_rm-w-mobo-c,1980,0.2286,704.8,822.1,758.0,849.1,2048,1536
20170519_FIRE_rm-w-mobo-c,2040,0.2425,705.2,819.8,757.1,847.9,2048,1536
20170519_FIRE_rm-w-mobo-c,2040,0.1093,705.6,818.2,773.8,849.2,2048,1536
20170519_FIRE_rm-w-mobo-c,2100,0.5679,706.1,819.4,748.9,848.5,2048,1536
20170519_FIRE_rm-w-mobo-c,2100,0.0723,706.1,816.9,771.4,848.9,2048,1536
20170519_FIRE_rm-w-mobo-c,2160,0.5309,705.6,818.9,753.7,848.6,2048,1536
20170519_FIRE_rm-w-mobo-c,2160,0.1142,705.2,816.5,786.7,849.4,2048,1536
20170519_FIRE_rm-w-mobo-c,2220,0.6037,704.7,818.2,756.9,848.9,2048,1536
20170519_FIRE_rm-w-mobo-c,2280,0.4968,706.3,814.2,769.1,848.6,2048,1536
20170519_FIRE_rm-w-mobo-c,2280,0.1414,705.5,795.6,772.5,848.1,2048,1536
20170519_FIRE_rm-w-mobo-c,2280,0.0626,706.7,807.1,781.1,847.7,2048,1536
20170519_FIRE_rm-w-mobo-c,2340,0.4876,708.0,798.9,782.8,848.1,2048,1536
20170519_FIRE_rm-w-mobo-c,2340,0.0683,707.0,804.4,756.7,847.8,2048,1536
20170519_FIRE_rm-w-mobo-c,2400,0.4249,708.3,779.5,792.1,847.3,2048,1536
20170519_FIRE_rm-w-mobo-c,2400,0.2471,710.8,808.9,795.5,848.1,2048,1536
20170519_FIRE_rm-w-mobo-c,2400,0.1795,707.8,777.9,766.6,847.5,2048,1536
20170520_FIRE_lp-s-iqeye,-2400,0.1687,1471.1,508.3,1500.1,538.9,1600,1200
20170520_FIRE_lp-s-iqeye,-2220,0.0826,1219.0,490.0,1245.7,508.4,1600,1200
20170520_FIRE_lp-s-iqeye,-1860,0.0928,1226.0,489.6,1247.8,508.9,1600,1200
20170520_FIRE_lp-s-iqeye,-1800,0.0762,1214.5,486.7,1257.9,508.6,1600,1200
20170520_FIRE_lp-s-iqeye,-1740,0.0530,1048.6,490.7,1073.6,511.0,1600,1200
20170520_FIRE_lp-s-iqeye,-1740,0.0517,1218.8,485.9,1270.6,508.9,1600,1200
20170520_FIRE_lp-s-iqeye,-1440,0.0504,1049.6,490.2,1077.7,510.9,1600,1200
20170520_FIRE_lp-s-iqeye,-780,0.0915,732.2,489.3,763.4,509.4,1600,1200
20170520_FIRE_lp-s-iqeye,0,0.5094,1378.6,607.5,1415.2,632.3,1600,1200
20170520_FIRE_lp-s-iqeye,60,0.7832,1380.8,572.8,1445.6,630.1,1600,1200
20170520_FIRE_lp-s-iqeye,120,0.7268,1371.9,542.5,1481.8,631.1,1600,1200
20170520_FIRE_lp-s-iqeye,120,0.0889,1390.5,542.6,1482.5,611.4,1600,1200
20170520_FIRE_lp-s-iqeye,120,0.0805,1372.2,603.3,1411.1,632.3,1600,1200
20170520_FIRE_lp-s-iqeye,180,0.7265,1377.7,588.9,1430.5,632.0,1600,1200
20170520_FIRE_lp-s-iqeye,240,0.8783,1382.7,561.6,1464.2,631.3,1600,1200
20170520_FIRE_lp-s-iqeye,300,0.8896,1380.2,544.6,1495.9,629.5,1600,1200
20170520_FIRE_lp-s-iqeye,360,0.7076,1368.3,548.0,1525.0,632.3,1600,1200
20170520_FIRE_lp-s-iqeye,360,0.0758,1369.2,557.0,1462.4,632.1,1600,1200
20170520_FIRE_lp-s-iqeye,420,0.8423,1389.2,544.7,1500.3,630.5,1600,1200
20170520_FIRE_lp-s-iqeye,480,0.8213,1385.1,496.0,1557.8,632.6,1600,1200
20170520_FIRE_lp-s-iqeye,540,0.8637,1386.9,466.4,1590.1,635.3,1600,1200
20170520_FIRE_lp-s-iqeye,600,0.8707,1387.0,457.0,1599.2,632.5,1600,1200
20170520_FIRE_lp-s-iqeye,660,0.8219,1390.3,409.7,1600.0,633.8,1600,1200
20170520_FIRE_lp-s-iqeye,720,0.7640,1387.2,535.2,1546.9,633.0,1600,1200
20170520_FIRE_lp-s-iqeye,720,0.5233,1389.3,411.4,1600.0,633.6,1600,1200
20170520_FIRE_lp-s-iqeye,780,0.8213,1395.9,496.2,1599.1,632.2,1600,1200
20170520_FIRE_lp-s-iqeye,840,0.7398,1448.8,455.2,1599.9,628.6,1600,1200
20170520_FIRE_lp-s-iqeye,840,0.1502,1384.4,465.2,1598.0,632.1,1600,1200
20170520_FIRE_lp-s-iqeye,900,0.7614,1385.2,415.6,1599.0,639.2,1600,1200
20170520_FIRE_lp-s-iqeye,960,0.5989,1395.4,386.5,1599.6,638.6,1600,1200
20170520_FIRE_lp-s-iqeye,960,0.1822,1391.2,471.1,1600.0,637.6,1600,1200
20170520_FIRE_lp-s-iqeye,960,0.0635,1391.9,519.7,1592.8,637.2,1600,1200
20170520_FIRE_lp-s-iqeye,1020,0.8303,1390.9,466.6,1598.8,635.1,1600,1200
20170520_FIRE_lp-s-iqeye,1020,0.0712,1436.5,349.1,1600.0,671.9,1600,1200
20170520_FIRE_lp-s-iqeye,1080,0.7886,1394.4,393.4,1600.0,636.5,1600,1200
20170520_FIRE_lp-s-iqeye,1080,0.1517,717.8,490.0,769.1,512.7,1600,1200
20170520_FIRE_lp-s-iqeye,1140,0.6781,1390.3,543.1,1591.8,635.8,1600,1200
20170520_FIRE_lp-s-iqeye,1140,0.5915,1400.0,387.7,1599.5,633.6,1600,1200
20170520_FIRE_lp-s-iqeye,1200,0.7976,1392.5,507.8,1596.2,635.9,1600,1200
20170520_FIRE_lp-s-iqeye,1200,0.0759,761.0,478.4,786.1,503.7,1600,1200
20170520_FIRE_lp-s-iqeye,1260,0.8621,1399.5,464.1,1599.4,634.4,1600,1200
20170520_FIRE_lp-s-iqeye,1320,0.6935,1411.6,431.9,1599.8,630.0,1600,1200
20170520_FIRE_lp-s-iqeye,1320,0.3037,1393.6,546.0,1541.0,635.1,1600,1200
20170520_FIRE_lp-s-iqeye,1380,0.7633,1397.3,401.3,1600.0,635.6,1600,1200
20170520_FIRE_lp-s-iqeye,1380,0.3798,1392.0,546.2,1537.7,635.2,1600,1200
20170520_FIRE_lp-s-iqeye,1440,0.7622,1400.5,383.0,1599.5,634.8,1600,1200
20170520_FIRE_lp-s-iqeye,1500,0.6864,1388.0,550.4,1556.1,633.8,1600,1200
20170520_FIRE_lp-s-iqeye,1500,0.5030,1415.9,355.8,1600.0,642.1,1600,1200
20170520_FIRE_lp-s-iqeye,1500,0.1064,1394.4,416.6,1600.0,633.2,1600,1200
20170520_FIRE_lp-s-iqeye,1560,0.6576,1394.1,449.9,1599.5,637.7,1600,1200
20170520_FIRE_lp-s-iqeye,1560,0.2344,1391.5,544.6,1591.7,638.8,1600,1200
20170520_FIRE_lp-s-iqeye,1560,0.1517,712.3,491.6,761.9,515.6,1600,1200
20170520_FIRE_lp-s-iqeye,1560,0.1446,712.2,493.0,746.0,515.8,1600,1200
20170520_FIRE_lp-s-iqeye,1560,0.0755,1393.7,507.5,1597.3,638.0,1600,1200
20170520_FIRE_lp-s-iqeye,1620,0.4998,1402.7,546.0,1598.6,640.6,1600,1200
20170520_FIRE_lp-s-iqeye,1620,0.3551,1405.2,408.6,1599.7,643.9,1600,1200
20170520_FIRE_lp-s-iqeye,1680,0.8248,1411.2,546.9,1598.5,638.3,1600,1200
20170520_FIRE_lp-s-iqeye,1680,0.2961,1410.3,418.5,1599.5,639.3,1600,1200
20170520_FIRE_lp-s-iqeye,1680,0.2249,709.4,491.7,762.3,516.0,1600,1200
20170520_FIRE_lp-s-iqeye,1680,0.0725,1455.9,377.8,1600.0,642.0,1600,1200
20170520_FIRE_lp-s-iqeye,1740,0.6249,1392.7,528.7,1599.5,636.2,1600,1200
20170520_FIRE_lp-s-iqeye,1740,0.3402,1397.1,475.7,1599.6,636.2,1600,1200
20170520_FIRE_lp-s-iqeye,1740,0.2501,709.2,491.3,762.8,514.6,1600,1200
20170520_FIRE_lp-s-iqeye,1800,0.5533,1382.0,555.8,1575.6,636.7,1600,1200
20170520_FIRE_lp-s-iqeye,1800,0.4181,1386.4,446.4,1599.0,635.8,1600,1200
20170520_FIRE_lp-s-iqeye,1800,0.2942,708.1,490.6,766.7,514.0,1600,1200
20170520_FIRE_lp-s-iqeye,1860,0.8348,1386.3,542.9,1579.1,636.9,1600,1200
20170520_FIRE_lp-s-iqeye,1860,0.1706,523.1,476.9,539.2,492.1,1600,1200
20170520_FIRE_lp-s-iqeye,1920,0.7138,1376.7,543.8,1598.5,636.7,1600,1200
20170520_FIRE_lp-s-iqeye,1920,0.4916,523.9,470.4,547.4,493.0,1600,1200
20170520_FIRE_lp-s-iqeye,1980,0.7995,1382.7,474.4,1599.3,637.6,1600,1200
20170520_FIRE_lp-s-iqeye,1980,0.6032,525.1,465.5,554.4,492.7,1600,1200
20170520_FIRE_lp-s-iqeye,1980,0.0950,708.7,489.1,766.1,514.6,1600,1200
20170520_FIRE_lp-s-iqeye,2040,0.7541,1380.6,446.6,1599.9,636.5,1600,1200
20170520_FIRE_lp-s-iqeye,2040,0.6958,527.9,460.3,563.8,492.1,1600,1200
20170520_FIRE_lp-s-iqeye,2040,0.0532,1377.6,534.6,1583.4,636.4,1600,1200
20170520_FIRE_lp-s-iqeye,2100,0.7827,535.4,458.6,570.0,491.5,1600,1200
20170520_FIRE_lp-s-iqeye,2100,0.7019,1380.2,420.8,1600.0,638.8,1600,1200
20170520_FIRE_lp-s-iqeye,2160,0.7872,542.7,453.4,577.7,491.3,1600,1200
20170520_FIRE_lp-s-iqeye,2160,0.7510,1371.7,423.6,1600.0,637.2,1600,1200
20170520_FIRE_lp-s-iqeye,2160,0.0656,1374.7,514.7,1599.1,636.5,1600,1200
20170520_FIRE_lp-s-iqeye,2220,0.7324,550.2,451.5,587.0,492.4,1600,1200
20170520_FIRE_lp-s-iqeye,2220,0.5294,1366.4,391.4,1599.9,640.0,1600,1200
20170520_FIRE_lp-s-iqeye,2220,0.1706,1374.0,472.3,1599.4,637.0,1600,1200
20170520_FIRE_lp-s-iqeye,2280,0.7443,556.8,448.1,599.7,491.3,1600,1200
20170520_FIRE_lp-s-iqeye,2280,0.6131,1367.3,477.1,1598.9,635.2,1600,1200
20170520_FIRE_lp-s-iqeye,2340,0.7630,1373.9,456.4,1598.1,635.0,1600,1200
20170520_FIRE_lp-s-iqeye,2340,0.6998,555.4,450.2,608.0,491.8,1600,1200
20170520_FIRE_lp-s-iqeye,2400,0.6732,1364.8,438.9,1599.1,635.1,1600,1200
20170520_FIRE_lp-s-iqeye,2400,0.6533,568.2,446.2,629.6,492.8,1600,1200
20170520_FIRE_om-s-mobo-c,1980,0.4710,1700.8,525.0,1718.5,553.9,2048,1536
20170520_FIRE_om-s-mobo-c,2040,0.5806,1696.5,524.6,1719.0,554.8,2048,1536
20170520_FIRE_om-s-mobo-c,2100,0.4653,1692.8,520.4,1722.0,551.8,2048,1536
20170520_FIRE_om-s-mobo-c,2160,0.7179,1687.8,515.6,1725.3,549.8,2048,1536
20170520_FIRE_om-s-mobo-c,2220,0.6888,1686.3,512.5,1722.7,548.9,2048,1536
20170520_FIRE_om-s-mobo-c,2280,0.7204,1680.1,509.0,1725.0,544.8,2048,1536
20170520_FIRE_om-s-mobo-c,2340,0.6780,1680.2,507.0,1732.2,539.4,2048,1536
20170520_FIRE_om-s-mobo-c,2400,0.6814,1680.6,507.5,1738.6,545.9,2048,1536
20170520_FIRE_pi-w-mobo-c,360,0.4214,391.4,733.2,426.6,763.7,2048,1536
20170520_FIRE_pi-w-mobo-c,360,0.0654,390.6,723.2,432.3,762.6,2048,1536
20170520_FIRE_pi-w-mobo-c,420,0.7357,398.9,721.7,440.2,762.0,2048,1536
20170520_FIRE_pi-w-mobo-c,480,0.8247,401.3,711.7,453.4,762.3,2048,1536
20170520_FIRE_pi-w-mobo-c,540,0.8553,405.3,702.6,464.5,761.6,2048,1536
20170520_FIRE_pi-w-mobo-c,600,0.8423,394.3,688.5,478.4,760.9,2048,1536
20170520_FIRE_pi-w-mobo-c,660,0.8536,400.9,684.8,492.7,761.0,2048,1536
20170520_FIRE_pi-w-mobo-c,720,0.8646,404.8,674.9,508.0,757.6,2048,1536
20170520_FIRE_pi-w-mobo-c,780,0.8091,406.5,674.8,519.4,759.6,2048,1536
20170520_FIRE_pi-w-mobo-c,840,0.6329,409.6,676.3,515.3,758.6,2048,1536
20170520_FIRE_pi-w-mobo-c,840,0.4226,408.8,688.5,473.5,759.2,2048,1536
20170520_FIRE_pi-w-mobo-c,900,0.6901,405.9,674.4,479.9,761.1,2048,1536
20170520_FIRE_pi-w-mobo-c,900,0.3346,406.5,669.7,522.9,760.0,2048,1536
20170520_FIRE_pi-w-mobo-c,960,0.5382,404.6,662.1,537.3,762.7,2048,1536
20170520_FIRE_pi-w-mobo-c,960,0.2212,404.9,666.9,464.9,762.4,2048,1536
20170520_FIRE_pi-w-mobo-c,960,0.0613,404.6,681.4,453.7,762.9,2048,1536
20170520_FIRE_pi-w-mobo-c,1020,0.7669,405.7,673.6,467.3,759.2,2048,1536
20170520_FIRE_pi-w-mobo-c,1080,0.8357,396.8,666.7,479.0,760.6,2048,1536
20170520_FIRE_pi-w-mobo-c,1140,0.7733,397.1,651.2,493.0,759.5,2048,1536
20170520_FIRE_pi-w-mobo-c,1200,0.7967,388.1,638.8,499.5,763.4,2048,1536
20170520_FIRE_pi-w-mobo-c,1200,0.0893,387.8,709.8,442.8,764.1,2048,1536
20170520_FIRE_pi-w-mobo-c,1260,0.7078,386.3,630.8,511.4,762.1,2048,1536
20170520_FIRE_pi-w-mobo-c,1260,0.6617,387.6,699.6,451.6,762.5,2048,1536
20170520_FIRE_pi-w-mobo-c,1320,0.7030,387.8,687.5,463.3,761.9,2048,1536
20170520_FIRE_pi-w-mobo-c,1320,0.4847,387.2,631.1,521.4,761.4,2048,1536
20170520_FIRE_pi-w-mobo-c,1320,0.2510,386.4,635.3,482.6,761.8,2048,1536
20170520_FIRE_pi-w-mobo-c,1380,0.6644,387.3,674.6,468.0,760.8,2048,1536
20170520_FIRE_pi-w-mobo-c,1380,0.2735,386.3,637.3,531.5,760.0,2048,1536
20170520_FIRE_pi-w-mobo-c,1440,0.5242,392.8,682.9,472.9,760.2,2048,1536
20170520_FIRE_pi-w-mobo-c,1440,0.3790,392.5,639.6,536.1,758.8,2048,1536
20170520_FIRE_pi-w-mobo-c,1440,0.1750,392.2,656.7,487.7,760.1,2048,1536
20170520_FIRE_pi-w-mobo-c,1500,0.7806,394.6,671.9,454.5,758.2,2048,1536
20170520_FIRE_pi-w-mobo-c,1560,0.8137,398.7,673.2,462.2,755.7,2048,1536
20170520_FIRE_pi-w-mobo-c,1620,0.8351,402.2,669.2,475.2,758.8,2048,1536
20170520_FIRE_pi-w-mobo-c,1680,0.8417,405.7,671.8,489.4,758.0,2048,1536
20170520_FIRE_pi-w-mobo-c,1740,0.8107,409.9,673.8,503.3,758.6,2048,1536
20170520_FIRE_pi-w-mobo-c,1800,0.8165,405.3,662.5,512.4,759.3,2048,1536
20170520_FIRE_pi-w-mobo-c,1860,0.8687,393.6,653.4,518.7,760.3,2048,1536
20170520_FIRE_pi-w-mobo-c,1920,0.8403,393.3,649.0,530.3,761.2,2048,1536
20170520_FIRE_pi-w-mobo-c,1920,0.0852,395.4,719.2,436.1,762.5,2048,1536
20170520_FIRE_pi-w-mobo-c,1980,0.6782,388.9,658.1,539.4,763.2,2048,1536
20170520_FIRE_pi-w-mobo-c,1980,0.1382,390.7,670.6,490.7,763.4,2048,1536
20170520_FIRE_pi-w-mobo-c,1980,0.1121,390.8,714.2,440.5,764.7,2048,1536
20170520_FIRE_pi-w-mobo-c,2040,0.6947,389.9,652.6,549.4,762.0,2048,1536
20170520_FIRE_pi-w-mobo-c,2040,0.1946,391.4,707.7,452.7,763.6,2048,1536
20170520_FIRE_pi-w-mobo-c,2040,0.1276,390.7,662.7,506.4,762.4,2048,1536
20170520_FIRE_pi-w-mobo-c,2040,0.1033,391.4,692.6,461.0,763.0,2048,1536
20170520_FIRE_pi-w-mobo-c,2100,0.8185,392.2,695.6,458.4,763.0,2048,1536
20170520_FIRE_pi-w-mobo-c,2160,0.8718,373.2,673.6,466.2,762.1,2048,1536
20170520_FIRE_pi-w-mobo-c,2220,0.8564,372.5,655.6,476.0,763.6,2048,1536
20170520_FIRE_pi-w-mobo-c,2280,0.8804,367.9,642.9,477.0,763.6,2048,1536
20170520_FIRE_pi-w-mobo-c,2340,0.8829,369.4,634.6,479.7,762.9,2048,1536
20170520_FIRE_pi-w-mobo-c,2400,0.8741,367.1,634.7,480.5,763.6,2048,1536
20170609_FIRE_sm-n-mobo-c,540,0.0564,1010.4,821.7,1048.9,855.9,2048,1536
20170609_FIRE_sm-n-mobo-c,1560,0.5292,1016.2,790.7,1126.2,852.2,2048,1536
20170609_FIRE_sm-n-mobo-c,1620,0.3852,1021.2,785.7,1123.5,850.3,2048,1536
20170609_FIRE_sm-n-mobo-c,1620,0.2839,1030.4,786.3,1112.3,839.7,2048,1536
20170609_FIRE_sm-n-mobo-c,1620,0.0741,1023.8,785.2,1165.7,848.5,2048,1536
20170609_FIRE_sm-n-mobo-c,1620,0.0536,1037.8,787.3,1144.3,834.2,2048,1536
20170609_FIRE_sm-n-mobo-c,1680,0.5600,1028.1,781.3,1141.4,844.7,2048,1536
20170609_FIRE_sm-n-mobo-c,1740,0.7714,1021.5,776.0,1175.6,852.5,2048,1536
20170609_FIRE_sm-n-mobo-c,1800,0.5978,1015.8,774.3,1205.8,855.3,2048,1536
20170609_FIRE_sm-n-mobo-c,1800,0.2344,1016.3,777.0,1101.2,856.2,2048,1536
20170609_FIRE_sm-n-mobo-c,1860,0.8102,1016.3,757.5,1129.5,856.0,2048,1536
20170609_FIRE_sm-n-mobo-c,1920,0.7931,1015.8,747.5,1177.6,856.6,2048,1536
20170609_FIRE_sm-n-mobo-c,1980,0.7797,1017.2,752.9,1227.4,857.3,2048,1536
20170609_FIRE_sm-n-mobo-c,2040,0.7943,1013.0,753.5,1288.4,857.7,2048,1536
20170609_FIRE_sm-n-mobo-c,2100,0.7991,1020.8,754.0,1355.8,857.3,2048,1536
20170609_FIRE_sm-n-mobo-c,2100,0.1244,1022.8,760.5,1197.7,856.5,2048,1536
20170609_FIRE_sm-n-mobo-c,2160,0.7885,1015.4,752.4,1425.8,858.6,2048,1536
20170609_FIRE_sm-n-mobo-c,2160,0.1309,1012.8,760.9,1238.5,858.6,2048,1536
20170609_FIRE_sm-n-mobo-c,2220,0.6239,1017.3,746.4,1496.6,856.7,2048,1536
20170609_FIRE_sm-n-mobo-c,2220,0.2865,1017.9,783.0,1192.9,857.0,2048,1536
20170609_FIRE_sm-n-mobo-c,2280,0.3011,1012.7,817.1,1122.4,858.7,2048,1536
20170609_FIRE_sm-n-mobo-c,2280,0.2675,1018.3,747.8,1545.4,859.8,2048,1536
20170609_FIRE_sm-n-mobo-c,2280,0.0870,1012.5,808.8,1155.9,859.3,2048,1536
20170609_FIRE_sm-n-mobo-c,2280,0.0769,1011.6,775.3,1256.3,858.1,2048,1536
20170609_FIRE_sm-n-mobo-c,2340,0.1993,1011.1,761.1,1313.6,857.2,2048,1536
20170609_FIRE_sm-n-mobo-c,2340,0.1698,1013.0,809.2,1134.8,858.1,2048,1536
20170609_FIRE_sm-n-mobo-c,2340,0.1435,1018.3,792.5,1187.0,856.8,2048,1536
20170609_FIRE_sm-n-mobo-c,2340,0.1050,1018.8,755.8,1469.7,857.5,2048,1536
20170609_FIRE_sm-n-mobo-c,2400,0.4577,1011.7,793.7,1187.1,858.3,2048,1536
