sequence,offset,conf,x1,y1,x2,y2,W,H
20170627_FIRE_om-e-mobo-c,-1500,0.1177,1281.7,1375.9,1460.5,1519.7,2048,1536
20170627_FIRE_om-e-mobo-c,-1440,0.3475,1278.5,1422.5,1452.6,1522.8,2048,1536
20170627_FIRE_om-e-mobo-c,-1380,0.2464,1279.6,1430.4,1448.4,1524.2,2048,1536
20170627_FIRE_om-e-mobo-c,-1320,0.4039,1277.9,1433.6,1449.9,1526.3,2048,1536
20170627_FIRE_om-e-mobo-c,-1260,0.4519,1279.2,1439.1,1449.3,1529.2,2048,1536
20170627_FIRE_om-e-mobo-c,-1200,0.3757,1283.3,1440.9,1449.0,1531.8,2048,1536
20170627_FIRE_om-e-mobo-c,-1140,0.3232,1279.0,1442.3,1447.0,1534.5,2048,1536
20170627_FIRE_om-e-mobo-c,-1080,0.2272,1275.4,1445.7,1445.8,1534.5,2048,1536
20170627_FIRE_om-e-mobo-c,-1020,0.1853,1276.2,1448.6,1443.9,1535.5,2048,1536
20170627_FIRE_om-e-mobo-c,-960,0.1693,1276.4,1445.9,1443.6,1534.1,2048,1536
20170627_FIRE_om-e-mobo-c,-900,0.2583,1277.7,1439.9,1440.2,1535.0,2048,1536
20170627_FIRE_om-e-mobo-c,-840,0.1390,1279.1,1444.3,1440.7,1535.6,2048,1536
20170627_FIRE_om-e-mobo-c,120,0.2460,1909.4,749.4,1932.5,775.1,2048,1536
20170627_FIRE_om-e-mobo-c,180,0.1080,1901.7,745.6,1930.5,774.0,2048,1536
20170627_FIRE_om-e-mobo-c,540,0.1830,1910.6,750.3,1928.3,775.5,2048,1536
20170627_FIRE_om-e-mobo-c,600,0.4816,1904.1,746.3,1926.3,775.3,2048,1536
20170627_FIRE_om-e-mobo-c,660,0.4580,1899.1,745.0,1924.8,775.2,2048,1536
20170627_FIRE_om-e-mobo-c,720,0.5310,1893.7,743.7,1924.9,775.6,2048,1536
20170627_FIRE_om-e-mobo-c,780,0.4683,1887.6,741.8,1923.1,774.8,2048,1536
20170627_FIRE_om-e-mobo-c,840,0.2238,1879.4,743.9,1922.6,775.0,2048,1536
20170627_FIRE_om-e-mobo-c,840,0.1487,1864.1,742.5,1922.5,775.5,2048,1536
20170627_FIRE_om-e-mobo-c,900,0.1950,1875.2,742.0,1921.5,774.3,2048,1536
20170627_FIRE_om-e-mobo-c,960,0.2530,1875.1,744.9,1920.4,775.4,2048,1536
20170627_FIRE_om-e-mobo-c,2280,0.1927,1834.2,747.6,1858.9,776.0,2048,1536
20170708_Whittier_syp-n-mobo-c,240,0.2903,1510.1,979.3,1778.0,1066.7,3072,2048
20170708_Whittier_syp-n-mobo-c,300,0.6023,1515.1,972.3,1792.8,1065.7,3072,2048
20170708_Whittier_syp-n-mobo-c,360,0.6526,1516.4,964.1,1793.1,1065.6,3072,2048
20170708_Whittier_syp-n-mobo-c,360,0.1068,1515.2,966.6,1715.8,1062.8,3072,2048
20170708_Whittier_syp-n-mobo-c,420,0.8709,1511.1,909.3,1821.2,1060.9,3072,2048
20170708_Whittier_syp-n-mobo-c,480,0.7656,1513.7,864.4,1738.0,1059.5,3072,2048
20170708_Whittier_syp-n-mobo-c,480,0.4452,1511.1,857.9,1933.7,1059.6,3072,2048
20170708_Whittier_syp-n-mobo-c,540,0.8942,1508.9,796.2,1854.5,1070.1,3072,2048
20170708_Whittier_syp-n-mobo-c,600,0.8535,1510.3,815.5,1819.4,1067.3,3072,2048
20170708_Whittier_syp-n-mobo-c,660,0.6999,1510.9,745.0,1900.6,1069.0,3072,2048
20170708_Whittier_syp-n-mobo-c,720,0.8068,1510.4,675.8,2021.7,1072.2,3072,2048
20170708_Whittier_syp-n-mobo-c,720,0.1413,1510.3,909.4,1842.1,1073.4,3072,2048
20170708_Whittier_syp-n-mobo-c,780,0.7110,1513.9,642.6,2053.6,1077.6,3072,2048
20170708_Whittier_syp-n-mobo-c,840,0.6605,1521.4,603.4,2178.6,1088.1,3072,2048
20170708_Whittier_syp-n-mobo-c,900,0.7112,1513.3,882.4,1959.6,1081.5,3072,2048
20170708_Whittier_syp-n-mobo-c,900,0.4522,1519.3,538.4,2287.8,1099.1,3072,2048
20170708_Whittier_syp-n-mobo-c,960,0.6889,1512.2,848.7,1919.9,1076.4,3072,2048
20170708_Whittier_syp-n-mobo-c,960,0.2204,1510.7,498.4,2328.2,1084.7,3072,2048
20170708_Whittier_syp-n-mobo-c,960,0.1292,1496.5,707.7,2318.9,1081.9,3072,2048
20170708_Whittier_syp-n-mobo-c,960,0.1185,1515.7,847.3,2099.9,1079.2,3072,2048
20170708_Whittier_syp-n-mobo-c,1020,0.4488,1509.5,804.0,2093.7,1084.8,3072,2048
20170708_Whittier_syp-n-mobo-c,1020,0.2313,1477.7,772.8,2349.7,1089.4,3072,2048
20170708_Whittier_syp-n-mobo-c,1020,0.1578,1507.3,655.2,2442.7,1087.1,3072,2048
20170708_Whittier_syp-n-mobo-c,1080,0.3909,1517.0,686.6,2186.0,1078.3,3072,2048
20170708_Whittier_syp-n-mobo-c,1080,0.3501,1510.4,912.2,1918.4,1073.3,3072,2048
20170708_Whittier_syp-n-mobo-c,1080,0.2120,1500.2,671.4,2472.3,1077.6,3072,2048
20170708_Whittier_syp-n-mobo-c,1140,0.6575,1503.7,879.9,1939.3,1070.7,3072,2048
20170708_Whittier_syp-n-mobo-c,1200,0.7729,1506.6,808.9,1918.0,1079.7,3072,2048
20170708_Whittier_syp-n-mobo-c,1260,0.6205,1518.5,718.0,1971.0,1084.7,3072,2048
20170708_Whittier_syp-n-mobo-c,1320,0.6789,1518.0,680.4,2028.3,1081.7,3072,2048
20170708_Whittier_syp-n-mobo-c,1320,0.1641,1514.4,892.3,1893.1,1079.4,3072,2048
20170708_Whittier_syp-n-mobo-c,1380,0.7431,1517.2,901.0,1884.6,1081.2,3072,2048
20170708_Whittier_syp-n-mobo-c,1380,0.3504,1543.7,666.9,2132.7,1077.0,3072,2048
20170708_Whittier_syp-n-mobo-c,1440,0.7596,1513.2,849.2,1974.2,1089.6,3072,2048
20170708_Whittier_syp-n-mobo-c,1500,0.7303,1519.9,830.8,1987.9,1102.3,3072,2048
20170708_Whittier_syp-n-mobo-c,1560,0.4002,1530.6,704.2,2127.6,1116.7,3072,2048
20170708_Whittier_syp-n-mobo-c,1560,0.1415,1512.3,840.3,2016.4,1106.3,3072,2048
20170708_Whittier_syp-n-mobo-c,1620,0.7396,1509.4,817.5,1966.8,1112.4,3072,2048
20170708_Whittier_syp-n-mobo-c,1680,0.4670,1513.1,849.6,1931.5,1118.3,3072,2048
20170708_Whittier_syp-n-mobo-c,1680,0.3101,1538.8,737.5,2141.9,1119.1,3072,2048
20170708_Whittier_syp-n-mobo-c,1740,0.5383,1511.9,838.6,2017.5,1110.9,3072,2048
20170708_Whittier_syp-n-mobo-c,1800,0.5456,1534.3,673.5,2075.8,1085.5,3072,2048
20170708_Whittier_syp-n-mobo-c,1860,0.4963,1510.7,673.4,2074.2,1074.4,3072,2048
20170708_Whittier_syp-n-mobo-c,1860,0.2760,1498.5,594.1,2170.2,1084.1,3072,2048
20170708_Whittier_syp-n-mobo-c,1920,0.4861,1539.9,560.9,2224.2,1088.5,3072,2048
20170708_Whittier_syp-n-mobo-c,1980,0.3965,1507.6,471.5,2307.6,1108.7,3072,2048
20170708_Whittier_syp-n-mobo-c,1980,0.1018,1444.8,391.4,2392.6,1160.7,3072,2048
20170708_Whittier_syp-n-mobo-c,2040,0.2959,1527.2,441.9,2348.0,1100.5,3072,2048
20170708_Whittier_syp-n-mobo-c,2100,0.3596,1527.7,469.8,2331.2,1111.8,3072,2048
20170708_Whittier_syp-n-mobo-c,2160,0.2221,1521.5,591.5,2161.1,1094.8,3072,2048
20170708_Whittier_syp-n-mobo-c,2160,0.2106,1539.3,377.1,2302.5,1193.1,3072,2048
20170708_Whittier_syp-n-mobo-c,2400,0.1267,1505.1,573.4,2201.6,1120.8,3072,2048
20170708_Whittier_syp-n-mobo-m,421,0.1337,1507.2,915.1,1840.0,1068.4,3072,2048
20170708_Whittier_syp-n-mobo-m,481,0.7837,1512.3,864.9,1742.8,1065.2,3072,2048
20170708_Whittier_syp-n-mobo-m,481,0.1551,1513.4,860.6,1839.8,1066.1,3072,2048
20170708_Whittier_syp-n-mobo-m,541,0.7901,1509.1,811.8,1869.1,1069.4,3072,2048
20170708_Whittier_syp-n-mobo-m,601,0.7810,1511.0,818.5,1841.7,1066.7,3072,2048
20170708_Whittier_syp-n-mobo-m,661,0.5848,1509.5,714.2,2026.6,1070.4,3072,2048
20170708_Whittier_syp-n-mobo-m,721,0.7469,1518.3,682.8,2050.1,1073.0,3072,2048
20170708_Whittier_syp-n-mobo-m,721,0.1754,1518.3,921.5,1844.4,1072.2,3072,2048
20170708_Whittier_syp-n-mobo-m,781,0.6345,1526.0,676.3,2105.7,1080.6,3072,2048
20170708_Whittier_syp-n-mobo-m,841,0.6257,1533.7,662.3,2207.3,1093.0,3072,2048
20170708_Whittier_syp-n-mobo-m,901,0.4787,1519.2,570.7,2287.4,1087.5,3072,2048
20170708_Whittier_syp-n-mobo-m,901,0.2574,1516.6,883.8,1998.2,1079.3,3072,2048
20170708_Whittier_syp-n-mobo-m,961,0.6014,1521.3,854.0,1948.9,1081.4,3072,2048
20170708_Whittier_syp-n-mobo-m,961,0.2440,1532.5,541.5,2315.0,1090.5,3072,2048
20170708_Whittier_syp-n-mobo-m,1021,0.4969,1516.9,803.5,2041.2,1089.2,3072,2048
20170708_Whittier_syp-n-mobo-m,1021,0.1031,1503.8,791.4,2297.5,1094.3,3072,2048
20170708_Whittier_syp-n-mobo-m,1081,0.3598,1524.3,727.3,2174.1,1086.2,3072,2048
20170708_Whittier_syp-n-mobo-m,1081,0.1213,1514.8,689.7,2566.7,1053.2,3072,2048
20170708_Whittier_syp-n-mobo-m,1141,0.6532,1508.4,880.4,1990.3,1073.3,3072,2048
20170708_Whittier_syp-n-mobo-m,1201,0.7351,1516.3,809.7,1965.0,1081.7,3072,2048
20170708_Whittier_syp-n-mobo-m,1261,0.6056,1528.7,715.6,1989.0,1075.4,3072,2048
20170708_Whittier_syp-n-mobo-m,1321,0.3920,1526.7,684.9,2068.9,1084.9,3072,2048
20170708_Whittier_syp-n-mobo-m,1321,0.2313,1520.1,896.1,1960.2,1084.8,3072,2048
20170708_Whittier_syp-n-mobo-m,1381,0.4243,1555.9,676.7,2185.9,1079.7,3072,2048
20170708_Whittier_syp-n-mobo-m,1381,0.3449,1533.1,902.9,1899.0,1084.6,3072,2048
20170708_Whittier_syp-n-mobo-m,1441,0.7829,1520.8,852.1,2008.5,1094.8,3072,2048
20170708_Whittier_syp-n-mobo-m,1501,0.4829,1525.4,826.1,2022.6,1108.3,3072,2048
20170708_Whittier_syp-n-mobo-m,1501,0.3892,1536.6,700.4,2059.2,1108.7,3072,2048
20170708_Whittier_syp-n-mobo-m,1561,0.3015,1532.9,670.7,2160.4,1116.9,3072,2048
20170708_Whittier_syp-n-mobo-m,1561,0.1459,1568.3,675.3,2364.5,1079.0,3072,2048
20170708_Whittier_syp-n-mobo-m,1561,0.1249,1521.0,865.2,1987.8,1104.8,3072,2048
20170708_Whittier_syp-n-mobo-m,1621,0.7540,1523.4,819.2,1997.6,1105.7,3072,2048
20170708_Whittier_syp-n-mobo-m,1681,0.3569,1532.5,863.0,1941.3,1128.4,3072,2048
20170708_Whittier_syp-n-mobo-m,1741,0.4864,1518.6,837.6,2005.7,1102.2,3072,2048
20170708_Whittier_syp-n-mobo-m,1741,0.1496,1514.0,673.3,2455.1,1122.1,3072,2048
20170708_Whittier_syp-n-mobo-m,1801,0.4589,1529.0,684.6,2127.4,1088.1,3072,2048
20170708_Whittier_syp-n-mobo-m,1861,0.7527,1533.6,708.3,2026.4,1084.6,3072,2048
20170708_Whittier_syp-n-mobo-m,1921,0.6107,1552.9,605.1,2141.0,1083.7,3072,2048
20170708_Whittier_syp-n-mobo-m,1981,0.3579,1551.3,458.3,2253.2,1116.8,3072,2048
20170708_Whittier_syp-n-mobo-m,1981,0.2183,1533.1,346.0,2269.4,1243.8,3072,2048
20170708_Whittier_syp-n-mobo-m,2041,0.2726,1559.7,351.9,2259.6,1206.6,3072,2048
20170708_Whittier_syp-n-mobo-m,2041,0.1982,1525.0,887.4,1934.0,1095.4,3072,2048
20170708_Whittier_syp-n-mobo-m,2101,0.3283,1532.2,816.4,2036.2,1094.8,3072,2048
20170708_Whittier_syp-n-mobo-m,2101,0.1198,1562.3,356.3,2332.3,1206.1,3072,2048
20170708_Whittier_syp-n-mobo-m,2161,0.2067,1545.1,735.1,2155.3,1103.7,3072,2048
20170708_Whittier_syp-n-mobo-m,2161,0.1381,1553.2,343.8,2341.9,1233.4,3072,2048
20170708_Whittier_syp-n-mobo-m,2161,0.1290,1548.9,516.6,2180.8,1109.7,3072,2048
20170708_Whittier_syp-n-mobo-m,2221,0.1690,1528.2,228.7,2353.6,1193.4,3072,2048
20170711_FIRE_bl-e-mobo-c,780,0.4173,1831.8,692.2,1875.7,756.6,2048,1536
20170711_FIRE_bl-e-mobo-c,900,0.2063,1832.0,679.5,1875.7,756.6,2048,1536
20170711_FIRE_bl-e-mobo-c,960,0.1880,1820.1,684.6,1876.9,757.4,2048,1536
20170711_FIRE_bl-e-mobo-c,1020,0.4450,1819.6,680.9,1878.0,756.9,2048,1536
20170711_FIRE_bl-e-mobo-c,1080,0.2508,1818.0,677.7,1882.3,755.4,2048,1536
20170711_FIRE_bl-e-mobo-c,1140,0.2782,1815.3,675.6,1886.3,755.5,2048,1536
20170711_FIRE_bl-e-mobo-c,1200,0.1203,1810.8,686.7,1882.7,755.9,2048,1536
20170711_FIRE_bl-e-mobo-c,1260,0.4830,1810.0,677.8,1883.7,756.5,2048,1536
20170711_FIRE_bl-e-mobo-c,1320,0.3125,1806.0,676.9,1885.9,755.3,2048,1536
20170711_FIRE_bl-e-mobo-c,1380,0.3950,1804.9,680.9,1886.4,755.2,2048,1536
20170711_FIRE_bl-e-mobo-c,1440,0.4380,1805.7,682.4,1889.3,755.8,2048,1536
20170711_FIRE_bl-e-mobo-c,1500,0.1202,1806.2,680.3,1880.5,755.7,2048,1536
20170711_FIRE_bl-e-mobo-c,1560,0.1630,1803.9,687.3,1884.8,757.3,2048,1536
20170711_FIRE_bl-e-mobo-c,1620,0.1720,1802.4,692.5,1880.3,757.5,2048,1536
20170711_FIRE_bl-e-mobo-c,1680,0.3252,1798.6,689.6,1879.7,758.0,2048,1536
20170711_FIRE_bl-e-mobo-c,1740,0.1115,1797.8,691.0,1880.6,759.1,2048,1536
20170711_FIRE_bl-e-mobo-c,1800,0.1962,1795.8,696.8,1881.3,759.7,2048,1536
20170711_FIRE_bl-e-mobo-c,1860,0.2231,1798.5,689.6,1883.1,757.8,2048,1536
20170711_FIRE_bl-e-mobo-c,2100,0.1453,1830.6,687.6,1903.3,756.2,2048,1536
20170711_FIRE_bl-s-mobo-c,720,0.3002,101.1,602.8,142.5,671.5,2048,1536
20170711_FIRE_bl-s-mobo-c,780,0.1847,104.7,595.3,142.6,671.4,2048,1536
20170711_FIRE_bl-s-mobo-c,840,0.1236,102.4,595.0,141.6,671.7,2048,1536
20170711_FIRE_bl-s-mobo-c,960,0.4928,87.6,594.7,144.9,671.2,2048,1536
20170711_FIRE_bl-s-mobo-c,1080,0.1909,80.7,590.2,149.1,671.9,2048,1536
20170711_FIRE_bl-s-mobo-c,1200,0.4008,77.4,588.1,148.2,671.8,2048,1536
20170711_FIRE_bl-s-mobo-c,1260,0.1356,77.5,597.8,146.9,672.2,2048,1536
20170711_FIRE_bl-s-mobo-c,1380,0.2349,73.6,589.4,164.2,671.1,2048,1536
20170711_FIRE_bl-s-mobo-c,1920,0.1042,88.2,606.6,160.7,672.2,2048,1536
20170711_FIRE_bl-s-mobo-c,2220,0.1800,102.3,631.0,144.7,671.3,2048,1536
20170711_FIRE_bm-s-mobo-c,-2040,0.1096,1419.7,1099.6,1786.8,1536.0,2048,1536
20170711_FIRE_bm-s-mobo-c,-1500,0.1129,1420.3,1109.8,1780.5,1533.2,2048,1536
20170711_FIRE_sm-n-mobo-c,360,0.2669,1327.8,771.1,1427.5,833.1,2048,1536
20170711_FIRE_sm-n-mobo-c,420,0.4384,1318.2,760.1,1403.5,832.6,2048,1536
20170711_FIRE_sm-n-mobo-c,480,0.4956,1333.4,741.1,1419.1,827.9,2048,1536
20170711_FIRE_sm-n-mobo-c,540,0.4906,1336.1,735.5,1418.1,828.8,2048,1536
20170711_FIRE_sm-n-mobo-c,600,0.5862,1336.4,736.8,1434.5,830.2,2048,1536
20170711_FIRE_sm-n-mobo-c,660,0.3946,1329.6,739.1,1451.3,831.5,2048,1536
20170711_FIRE_sm-n-mobo-c,720,0.2667,1346.8,727.0,1470.4,830.7,2048,1536
20170711_FIRE_sm-n-mobo-c,780,0.6243,1337.4,716.9,1485.9,832.3,2048,1536
20170711_FIRE_sm-n-mobo-c,840,0.2682,1341.3,712.7,1502.9,830.5,2048,1536
20170711_FIRE_sm-n-mobo-c,900,0.3772,1326.9,707.1,1515.5,835.3,2048,1536
20170711_FIRE_sm-n-mobo-c,960,0.1861,1332.6,704.0,1536.3,835.6,2048,1536
20170711_FIRE_sm-n-mobo-c,1020,0.1725,1339.1,710.6,1547.4,833.1,2048,1536
20170711_FIRE_sm-n-mobo-c,1140,0.1492,1338.7,719.4,1570.0,833.6,2048,1536
20170711_FIRE_sm-n-mobo-c,1260,0.3931,1338.0,722.0,1593.7,835.1,2048,1536
20170711_FIRE_sm-n-mobo-c,1320,0.3932,1344.9,723.8,1600.9,833.5,2048,1536
20170711_FIRE_sm-n-mobo-c,1620,0.1245,1336.2,724.5,1590.0,837.3,2048,1536
20170711_FIRE_sm-n-mobo-c,1920,0.3127,1341.7,727.1,1466.5,833.0,2048,1536
20170711_FIRE_sm-n-mobo-c,1920,0.1039,1351.4,715.6,1796.7,842.1,2048,1536
20170711_FIRE_sm-n-mobo-c,1980,0.4337,1354.2,716.1,1468.9,832.9,2048,1536
20170711_FIRE_sm-n-mobo-c,1980,0.1189,1353.7,715.2,1519.4,833.8,2048,1536
20170711_FIRE_sm-n-mobo-c,1980,0.1055,1359.3,710.6,1807.9,834.8,2048,1536
20170711_FIRE_sm-n-mobo-c,2160,0.1575,1364.9,714.7,1492.2,830.0,2048,1536
20170711_FIRE_sm-n-mobo-c,2160,0.1543,1348.1,706.5,1852.8,832.9,2048,1536
20170711_FIRE_sm-n-mobo-c,2220,0.1887,1362.1,715.0,1510.4,831.7,2048,1536
20170711_FIRE_sm-n-mobo-c,2220,0.1425,1350.5,703.6,1859.7,836.2,2048,1536
20170711_FIRE_sm-n-mobo-c,2400,0.1540,1354.3,701.3,1490.1,832.0,2048,1536
20170722_FIRE_bm-n-mobo-c,1740,0.1934,1734.7,497.6,1857.7,631.7,2048,1536
